phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
warm_uncached,5,3000.0,23,3,127.00779831866396,37.54285464789781,120.0,0.14385357600986026,0.07974860499962233,0.03883322898764163,0.02410184100153856,0.1436507820035331,0.000966157007496804,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,24,4,127.0064726628693,37.55369503682594,120.0,0.1432901440130081,0.07873479599948041,0.03844989198842086,0.02458401001058519,0.14306599998963065,0.001295271998969838,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,25,0,127.00002829110686,37.54954050092772,120.0,0.15614039901993237,0.0840564190002624,0.04783185600535944,0.022630035993643105,0.15588218401535414,0.0013614729978144169,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,26,1,126.99524311420606,37.545311527271124,120.0,0.153038303978974,0.08835740500944667,0.041628626990132034,0.02160033700056374,0.15286827099043876,0.0012807819875888526,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,27,2,126.99423715263802,37.55500928397593,120.0,0.1502541259978898,0.07375515898456797,0.04278113800683059,0.03225517401006073,0.15002420198288746,0.0012312209873925894,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,28,3,127.00779831866396,37.54285464789781,120.0,0.16422132999286987,0.09429940799600445,0.04431083399686031,0.024425567011348903,0.16405418701469898,0.0010173180198762566,disabled,1201,1201,1442401,241926144,241930240
warm_uncached,5,3000.0,29,4,127.0064726628693,37.55369503682594,120.0,0.17077924398472533,0.0868871679995209,0.04870593099622056,0.03381315100705251,0.17058894099318422,0.0011815009929705411,disabled,1201,1201,1442401,241926144,241930240
exact_cache_hit,5,3000.0,0,0,127.00002829110686,37.54954050092772,120.0,0.0012355520157143474,0.0,0.0,0.0,0.001192920986795798,0.0011239399900659919,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,1,0,127.00002829110686,37.54954050092772,120.0,0.0005662300100084394,0.0,0.0,0.0,0.0005562389851547778,0.000491387996589765,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,2,0,127.00002829110686,37.54954050092772,120.0,0.0005486189911607653,0.0,0.0,0.0,0.0005393790197558701,0.00048328802222386,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,3,0,127.00002829110686,37.54954050092772,120.0,0.0005308289837557822,0.0,0.0,0.0,0.0005215290002524853,0.0004632280033547431,memory_hit,1201,1201,1442401,,
exact_cache_hit,5,3000.0,4,0,127.00002829110686,37.54954050092772,120.0,0.0005307000246830285,0.0,0.0,0.0,0.0005207590002100915,0.00045897800009697676,memory_hit,1201,1201,1442401,,
