phase,resolution_m,radius_m,run,target_id,target_lon,target_lat,target_height_agl_m,elapsed_s,read_s,dense_s,mask_s,total_s,cache_lookup_s,cache_status,rows,cols,state_bytes,baseline_rss_bytes,peak_rss_bytes
exact_cache_hit,5,1000.0,4,0,127.00002829110686,37.54954050092772,120.0,0.0005452399782370776,0.0,0.0,0.0,0.0005345989775378257,0.0004749569925479591,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,5,0,127.00002829110686,37.54954050092772,120.0,0.0005432589969132096,0.0,0.0,0.0,0.0005329989944584668,0.0004832470149267465,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,6,0,127.00002829110686,37.54954050092772,120.0,0.0005371590086724609,0.0,0.0,0.0,0.0005280589975882322,0.0004783770127687603,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,7,0,127.00002829110686,37.54954050092772,120.0,0.0005260090110823512,0.0,0.0,0.0,0.0005161690060049295,0.0004660070117097348,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,8,0,127.00002829110686,37.54954050092772,120.0,0.0005452299956232309,0.0,0.0,0.0,0.0005365789984352887,0.0004886579990852624,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,9,0,127.00002829110686,37.54954050092772,120.0,0.0005119089910294861,0.0,0.0,0.0,0.0005026480066590011,0.000453057000413537,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,10,0,127.00002829110686,37.54954050092772,120.0,0.000536599982297048,0.0,0.0,0.0,0.0005276690062601119,0.0004781179886776954,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,11,0,127.00002829110686,37.54954050092772,120.0,0.0005238690064288676,0.0,0.0,0.0,0.0005150189972482622,0.00046464698971249163,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,12,0,127.00002829110686,37.54954050092772,120.0,0.0005567900079768151,0.0,0.0,0.0,0.0005471000040415674,0.0004995779891032726,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,13,0,127.00002829110686,37.54954050092772,120.0,0.000504837982589379,0.0,0.0,0.0,0.0004963980172760785,0.00044797599548473954,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,14,0,127.00002829110686,37.54954050092772,120.0,0.0005070189945399761,0.0,0.0,0.0,0.0004979679943062365,0.0004473859735298902,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,15,0,127.00002829110686,37.54954050092772,120.0,0.0005155690014362335,0.0,0.0,0.0,0.0005065489967819303,0.00045699698966927826,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,16,0,127.00002829110686,37.54954050092772,120.0,0.0005057279777247459,0.0,0.0,0.0,0.0004968569846823812,0.0004490759747568518,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,17,0,127.00002829110686,37.54954050092772,120.0,0.0005842009850312024,0.0,0.0,0.0,0.0005755999882239848,0.0005241379840299487,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,18,0,127.00002829110686,37.54954050092772,120.0,0.0005301490018609911,0.0,0.0,0.0,0.0005210289964452386,0.00047258700942620635,memory_hit,401,401,160801,,
exact_cache_hit,5,1000.0,19,0,127.00002829110686,37.54954050092772,120.0,0.000503647985169664,0.0,0.0,0.0,0.0004951579903718084,0.0004464859957806766,memory_hit,401,401,160801,,
